"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"4,4","403,4041","4,3942","1,958"
"4,41","403,7652","4,404233","1,967"
"4,42","404,1225","4,4143","1,97"
"4,43","404,4841","4,424367","1,968"
"4,44","404,8522","4,4344","1,977"
"4,45","405,2189","4,4444","1,986"
"4,46","405,5761","4,4543","1,992"
"4,47","405,9238","4,464267","1,988"
"4,48","406,2678","4,474167","1,998"
"4,49","406,6127","4,4842","2,006"
"4,5","406,9578","4,4943","2,011"
"4,51","407,3019","4,504333","2,01"
"4,52","407,6486","4,514367","2,018"
"4,53","408,0041","4,5244","2,027"
"4,54","408,3697","4,534333","2,031"
"4,55","408,7427","4,544233","2,029"
"4,56","409,1164","4,5542","2,038"
"4,57","409,4798","4,564233","2,045"
"4,58","409,8291","4,5743","2,05"
"4,59","410,1707","4,584333","2,05"
"4,6","410,5051","4,594367","2,059"
"4,61","410,826","4,6044","2,067"
"4,62","411,1393","4,614367","2,068"
"4,63","411,4594","4,6242","2,069"
"4,64","411,7905","4,634233","2,076"
"4,65","412,1281","4,6442","2,084"
"4,66","412,4656","4,654233","2,085"
"4,67","412,7971","4,664333","2,09"
"4,68","413,1265","4,674367","2,099"
"4,69","413,4655","4,6844","2,105"
"4,7","413,8155","4,6944","2,104"
"4,71","414,1618","4,704333","2,11"
"4,72","414,4923","4,714267","2,119"
"4,73","414,8078","4,724133","2,128"
"4,74","415,1157","4,734167","2,125"
"4,75","415,4264","4,7443","2,131"
"4,76","415,7472","4,7543","2,14"
"4,77","416,0738","4,764333","2,149"
"4,78","416,4003","4,7744","2,151"
"4,79","416,7288","4,784333","2,154"
"4,8","417,0656","4,794233","2,161"
"4,81","417,404","4,8042","2,169"
"4,82","417,7305","4,814233","2,17"
"4,83","418,0411","4,824267","2,172"
"4,84","418,3383","4,8343","2,181"
"4,85","418,6293","4,844333","2,188"
"4,86","418,9253","4,854367","2,195"
"4,87","419,2317","4,864333","2,195"
"4,88","419,542","4,874267","2,202"
"4,89","419,8492","4,8842","2,211"
"4,9","420,1555","4,894167","2,215"
"4,91","420,4639","4,9042","2,216"
"4,92","420,7749","4,9143","2,221"
"4,93","421,0912","4,924334","2,23"
"4,94","421,4085","4,934367","2,238"
"4,95","421,72","4,9444","2,243"
"4,96","422,0287","4,954333","2,242"
"4,97","422,3363","4,964267","2,25"
"4,98","422,634","4,9742","2,257"
"4,99","422,9194","4,9842","2,262"
"5","423,2014","4,9943","2,262"
"5,01","423,4869","5,004333","2,271"
"5,02","423,7752","5,014333","2,279"
"5,03","424,0667","5,024367","2,286"
"5,04","424,3606","5,034333","2,283"
"5,05","424,6556","5,044233","2,292"
"5,06","424,9525","5,0542","2,3"
"5,07","425,2509","5,064233","2,305"
"5,08","425,5425","5,0743","2,303"
"5,09","425,8203","5,0843","2,312"
"5,1","426,0891","5,094333","2,322"
"5,11","426,3576","5,104367","2,327"
