"1 _ 1",,,
"Time","Force","Stroke","Ext.1"
"sec","N","mm","mm"
"4,01","244,7049","1,670833","0,623"
"4,02","245,166","1,674967","0,629"
"4,03","245,6241","1,679133","0,6300001"
"4,04","246,0775","1,6833","0,629"
"4,05","246,5274","1,687467","0,627"
"4,06","246,9762","1,6916","0,629"
"4,07","247,4283","1,695833","0,629"
"4,08","247,8849","1,7","0,633"
"4,09","248,3436","1,704167","0,6390001"
"4,1","248,8017","1,708367","0,6390001"
"4,11","249,2619","1,712567","0,6390001"
"4,12","249,7271","1,7167","0,6390001"
"4,13","250,1963","1,7209","0,6390001"
"4,14","250,6661","1,725067","0,6390001"
"4,15","251,1311","1,7292","0,6390001"
"4,16","251,588","1,733367","0,648"
"4,17","252,0388","1,737567","0,649"
"4,18","252,4851","1,741733","0,648"
"4,19","252,9276","1,745867","0,648"
"4,2","253,3654","1,75","0,648"
"4,21","253,8002","1,754167","0,649"
"4,22","254,2343","1,7583","0,649"
"4,23","254,6685","1,762467","0,6580001"
"4,24","255,1045","1,766667","0,66"
"4,25","255,5405","1,770833","0,66"
"4,26","255,9754","1,774933","0,6620001"
"4,27","256,4104","1,779133","0,6620001"
"4,28","256,8475","1,7833","0,66"
"4,29","257,2856","1,7875","0,66"
"4,3","257,7203","1,7917","0,665"
"4,31","258,1493","1,7959","0,67"
"4,32","258,575","1,800033","0,67"
"4,33","258,9981","1,8042","0,671"
"4,34","259,4214","1,8084","0,678"
"4,35","259,8459","1,812533","0,67"
"4,36","260,2714","1,8167","0,67"
"4,37","260,6964","1,8209","0,679"
"4,38","261,1221","1,825067","0,68"
"4,39","261,5512","1,829167","0,68"
"4,4","261,9843","1,833333","0,686"
"4,41","262,4184","1,837533","0,686"
"4,42","262,8487","1,841633","0,68"
"4,43","263,2756","1,8458","0,68"
"4,44","263,7022","1,85","0,687"
"4,45","264,1285","1,854133","0,6900001"
"4,46","264,5507","1,858267","0,6900001"
"4,47","264,9682","1,862467","0,6900001"
"4,48","265,3848","1,866667","0,697"
"4,49","265,8003","1,8708","0,6990001"
"4,5","266,2137","1,875033","0,6900001"
"4,51","266,6241","1,879233","0,694"
"4,52","267,0317","1,8834","0,7"
"4,53","267,4367","1,887533","0,7"
"4,54","267,8415","1,891733","0,7"
"4,55","268,2486","1,895867","0,7090001"
"4,56","268,6591","1,900033","0,71"
"4,57","269,0744","1,904233","0,707"
"4,58","269,4956","1,9084","0,707"
"4,59","269,9196","1,912533","0,71"
"4,6","270,3419","1,916667","0,71"
"4,61","270,7607","1,920833","0,715"
"4,62","271,1778","1,924967","0,72"
"4,63","271,5933","1,929133","0,72"
"4,64","272,0065","1,933333","0,725"
"4,65","272,4164","1,937467","0,724"
"4,66","272,824","1,9416","0,72"
"4,67","273,2321","1,9458","0,7220001"
"4,68","273,6432","1,949967","0,73"
"4,69","274,0572","1,954133","0,731"
"4,7","274,4735","1,958333","0,731"
"4,71","274,8928","1,962533","0,738"
"4,72","275,3146","1,9667","0,735"
"4,73","275,7352","1,9709","0,731"
"4,74","276,1502","1,9751","0,737"
"4,75","276,556","1,979233","0,7410001"
"4,76","276,9537","1,9834","0,7410001"
"4,77","277,346","1,9876","0,748"
"4,78","277,7356","1,991733","0,751"
"4,79","278,124","1,995867","0,751"
"4,8","278,5112","2,000033","0,751"
"4,81","278,8963","2,0042","0,751"
"4,82","279,2769","2,008333","0,751"
"4,83","279,6527","2,0125","0,752"
"4,84","280,0287","2,0167","0,7600001"
"4,85","280,4085","2,0208","0,761"
"4,86","280,7929","2,024933","0,763"
"4,87","281,1794","2,029133","0,767"
"4,88","281,5653","2,0333","0,761"
"4,89","281,9478","2,0375","0,7640001"
"4,9","282,3291","2,0417","0,771"
"4,91","282,7158","2,045867","0,772"
"4,92","283,1097","2,050033","0,776"
"4,93","283,5027","2,054233","0,7820001"
"4,94","283,8896","2,0584","0,781"
"4,95","284,2722","2,062533","0,775"
"4,96","284,6576","2,066733","0,781"
"4,97","285,0455","2,0709","0,7820001"
"4,98","285,432","2,075067","0,7820001"
"4,99","285,8159","2,0792","0,791"
"5","286,1985","2,083367","0,7920001"
"5,01","286,5817","2,087533","0,7920001"
"5,02","286,9655","2,091667","0,791"
"5,03","287,3495","2,0958","0,791"
"5,04","287,7315","2,1","0,791"
"5,05","288,1072","2,104167","0,8"
"5,06","288,479","2,1083","0,8010001"
"5,07","288,8513","2,112467","0,8010001"
"5,08","289,2249","2,116667","0,808"
"5,09","289,5964","2,120833","0,8050001"
"5,1","289,9636","2,125033","0,8010001"
"5,11","290,3291","2,1292","0,809"
"5,12","290,6953","2,133367","0,812"
"5,13","291,0641","2,137567","0,812"
"5,14","291,4359","2,141733","0,818"
"5,15","291,8104","2,145867","0,822"
"5,16","292,1856","2,150033","0,818"
"5,17","292,5604","2,154233","0,814"
"5,18","292,9341","2,1584","0,821"
"5,19","293,3086","2,162533","0,822"
"5,2","293,6877","2,166667","0,822"
"5,21","294,0726","2,170867","0,8290001"
"5,22","294,4574","2,175","0,832"
"5,23","294,8372","2,179133","0,832"
"5,24","295,211","2,183333","0,8340001"
"5,25","295,5817","2,187467","0,832"
"5,26","295,9493","2,191633","0,832"
"5,27","296,3149","2,195833","0,8380001"
"5,28","296,6795","2,2","0,8420001"
"5,29","297,0447","2,204167","0,8420001"
"5,3","297,4109","2,208367","0,846"
"5,31","297,7775","2,212533","0,85"
